Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1186812,Crossroads Farmers' Market,Farmers' Market,,W Sycamore St,Trinity Methodist Church Parking Lot,Fayetteville,AR,72703,1763,WASHINGTON,36.08536,-94.19422,03/09/2015,03/04/2019
1266413,Downtown Springdale Farmers Market,Farmers' Market,110,W Emma Ave,,Springdale,AR,72764,4305,WASHINGTON,36.18511,-94.13125,02/23/2017,09/20/2019
992176,Fayetteville Farmers Market,Farmers' Market,21,W Mountain St,Ste 121,Fayetteville,AR,72701,6064,WASHINGTON,36.061787,-94.16034,02/15/2011,
1076062,Green Fork Farmers Market,Farmers' Market,205,W Dickson St,,Fayetteville,AR,72701,5222,WASHINGTON,36.066353,-94.161964,09/27/2012,08/03/2017
1076062,Green Fork Farmers Market,Farmers' Market,205,W Dickson St,,Fayetteville,AR,72701,5222,WASHINGTON,36.066353,-94.161964,08/09/2017,09/20/2019
890787,Springdale Farmer's Market,Farmers' Market,922,E Emma Ave,,Springdale,AR,72764,4503,WASHINGTON,36.184647,-94.11997,04/03/2009,
1492097,The Goshen Farmers Market,Farmers' Market,244,Clark Street,,Elkins,AR,72727,,WASHINGTON,36.09875,-93.98442,03/01/2022,
1012082,West Fork Garden Market,Farmers' Market,220,Campbell Ave,,West Fork,AR,72774,3110,WASHINGTON,35.925518,-94.18936,06/22/2011,08/08/2016
1089225,Wren Thicket Market,Farmers' Market,1041,S School Ave,,Fayetteville,AR,72701,6475,WASHINGTON,36.052338,-94.164635,02/07/2013,03/16/2018
1330112,Beebe Farmers' Market,Farmers' Market,302,N Main St,,Beebe,AR,72012,3050,WHITE,35.072586,-91.88169,08/29/2018,09/20/2019
1361983,Market at McCrory,Farmers' Market,218,N Edmonds Ave,,McCrory,AR,72101,8000,WOODRUFF,35.258194,-91.199905,04/14/2019,11/24/2023
1155271,Yell County Farmers Market,Farmers' Market,501,N Front St,,Dardanelle,AR,72834,3599,YELL,35.22399,-93.15515,06/05/2014,09/20/2019
1221573,Bisbee Farmers Market,Farmers' Market,,Lower Vista Park Ruppe Ave.and W.Vista,,Bisbee,AZ,85603,,COCHISE,31.41121,-109.87948,10/27/2015,09/20/2019
1480778,Bisbee Saturday Market,Farmers' Market,277,W Vista St,,Bisbee,AZ,85603,1815,COCHISE,31.412992,-109.87951,01/11/2022,
1475541,Saturday Farmers Market,Farmers' Market,621,N Garden Ave,,Sierra Vista,AZ,85635,3817,COCHISE,31.559595,-110.30757,11/19/2021,
1221556,Sierra Vista Farmers Market Llc.,Farmers' Market,3105,E Fry Blvd,,Sierra Vista,AZ,85635,2902,COCHISE,31.554667,-110.26686,10/27/2015,01/28/2019
1347160,"Sierra Vista Farmers Markets, Llc 1",Farmers' Market,3105,E Fry Blvd,,Sierra Vista,AZ,85635,2902,COCHISE,31.558014,-110.26774,01/29/2019,06/17/2024
1347160,"Sierra Vista Farmers Markets, Llc 1",Farmers' Market,3105,E Fry Blvd,,Sierra Vista,AZ,85635,2902,COCHISE,31.558014,-110.26774,08/12/2024,
434983,FLAGSTAFF COMMUNITY MKT,Farmers' Market,211,W Aspen Ave,,Flagstaff,AZ,86001,5399,COCONINO,35.199165,-111.65104,06/14/2002,03/06/2007
434983,FLAGSTAFF COMMUNITY MKT,Farmers' Market,211,W Aspen Ave,,Flagstaff,AZ,86001,5399,COCONINO,35.199165,-111.65104,04/23/2010,
1589809,Flagstaff Mountain-town Market 1,Farmers' Market,2257,E Cedar Ave,,Flagstaff,AZ,86004,1990,COCONINO,35.217922,-111.61464,04/23/2024,
1590380,Flagstaff Mountain-town Market 2,Farmers' Market,211,W Aspen Ave,,Flagstaff,AZ,86001,5399,COCONINO,35.199284,-111.65157,04/23/2024,
1284563,Moenkopi Developers Corporation-pdfm,Farmers' Market,1,Legacy Lane,,Tuba City,AZ,86045,,COCONINO,36.11965,-111.22796,06/06/2017,09/20/2019
1319540,Sunnyside Community Market,Farmers' Market,2532,E 7th Ave,,Flagstaff,AZ,86004,3719,COCONINO,35.211674,-111.612686,05/08/2018,09/20/2019
1319540,Sunnyside Community Market,Farmers' Market,2532,E 7th Ave,,Flagstaff,AZ,86004,3719,COCONINO,35.211674,-111.612686,10/28/2019,11/25/2022
1241685,"Payson Farmers Market, Llc",Farmers' Market,816,S Beeline Hwy,,Payson,AZ,85541,5409,GILA,34.2299,-111.32628,05/04/2016,
956151,Ahwatukee Farmers Market,Farmers' Market,4700,E Warner Rd,,Phoenix,AZ,85044,3304,MARICOPA,33.330826,-111.983284,06/28/2010,12/26/2019
969950,Asu Farmers Market,Farmers' Market,810,Forest Mall,(810 E Forest - @ Cady Mall),Tempe,AZ,85281,0001,MARICOPA,33.420223,-111.93663,09/21/2010,12/26/2019
1028911,Avondale Farmers Market,Farmers' Market,301,E Western Ave,,Avondale,AZ,85323,2347,MARICOPA,33.435303,-112.34609,11/21/2011,11/09/2016
607879,CENTRAL CITY SOUTH FARMERS MARKET,Farmers' Market,1202,S 7th Ave,,Phoenix,AZ,85007,3914,MARICOPA,33.436783,-112.082596,04/10/2003,03/06/2007
1394561,Clark Park Community Garden Farmers Market,Farmers' Market,1780,S Roosevelt St,,Tempe,AZ,85281,6500,MARICOPA,33.40928,-111.9479,02/01/2020,
1189605,Community Exchange,Farmers' Market,2816,E Mercer Ln,,Phoenix,AZ,85028,2624,MARICOPA,33.586407,-112.02087,05/20/2015,05/18/2021
1394640,Concordia Farmers Market,Farmers' Market,142,N Date,,Mesa,AZ,85201,6499,MARICOPA,33.417973,-111.844894,01/28/2020,
1221365,Dba- Rays Market Gilbert,Farmers' Market,3685,S. Autumn Dr,,Gilbert,AZ,85297,,MARICOPA,33.283794,-111.69959,10/26/2015,09/20/2019
1221374,Dba-Rays Market Tempe,Farmers' Market,1840,E. Warner,,Tempe,AZ,85284,,MARICOPA,33.334717,-111.90783,10/26/2015,09/20/2019
1446666,Escalante Community Garden,Farmers' Market,2150,E Orange St,,Tempe,AZ,85281,4814,MARICOPA,33.41933,-111.89412,04/28/2021,
1094592,Fresh Creations,Farmers' Market,2948,W Camelback Rd,,Phoenix,AZ,85017,3301,MARICOPA,33.509506,-112.12295,05/21/2013,03/16/2018
1259500,Glendale Farmers Market,Farmers' Market,7213,N 59th Dr,,Glendale,AZ,85301,1824,MARICOPA,33.542656,-112.18759,11/14/2016,09/20/2019
1241555,Green On Purpose Inc.,Farmers' Market,5025,S Central Ave,,Phoenix,AZ,85040,2154,MARICOPA,33.40055,-112.07325,05/23/2016,09/20/2019
634511,HERITAGE SQUARE FARMERS MARKET,Farmers' Market,,7TH ST AND MONROE AVE,,PHOENIX,AZ,85003,,MARICOPA,33.450348,-112.07819,04/02/2003,03/06/2007
1287973,Irc New Roots Farm,Farmers' Market,1616,W Camelback Rd,,Phoenix,AZ,85015,3514,MARICOPA,33.509647,-112.094284,06/19/2017,
1192700,Ktizo Farmers Market,Farmers' Market,8724,N 35th Ave,,Phoenix,AZ,85051,3814,MARICOPA,33.564857,-112.13427,04/14/2015,09/20/2019
956150,Mesa Community Farmers Market,Farmers' Market,1705,W Main St,,Mesa,AZ,85201,6920,MARICOPA,33.41476,-111.86705,06/28/2010,12/26/2019
430475,MESA FARMERS MARKET,Farmers' Market,260,N Center St,,Mesa,AZ,85201,6629,MARICOPA,33.4212,-111.83147,04/01/2003,01/11/2004
430475,MESA FARMERS MARKET,Farmers' Market,260,N Center St,,Mesa,AZ,85201,6629,MARICOPA,33.4212,-111.83147,02/17/2004,03/06/2007
1385298,Mesa Farmers Market And Flea 1,Farmers' Market,526,W Main St,,Mesa,AZ,85201,7203,MARICOPA,33.41524,-111.84314,12/02/2019,11/29/2024
659402,MESA'S MARKET ON MAIN,Farmers' Market,,MACDONALD & MAIN ST,,MESA,AZ,85204,,MARICOPA,33.4151,-111.6347,04/01/2003,03/06/2007
1394636,Metro Tech High School Farmers Market,Farmers' Market,1900,W Thomas Rd,,Phoenix,AZ,85015,6053,MARICOPA,33.48069,-112.10005,01/28/2020,
1209912,Momma's Organic Market,Farmers' Market,9744,Northern,,Peoria,AZ,85345,,MARICOPA,33.551483,-112.27063,08/27/2015,09/20/2019
1209912,Momma's Organic Market,Farmers' Market,9744,Northern,,Peoria,AZ,85345,,MARICOPA,33.551483,-112.27063,10/28/2019,11/23/2020
1028930,Old Town Scottsdale Farmers Market,Farmers' Market,7250,E 1st St,,Scottsdale,AZ,85251,4402,MARICOPA,33.492268,-111.92501,11/09/2011,
1554627,Park West Market,Farmers' Market,9744,W. Northern Ave,,Peoria,AZ,85345,,MARICOPA,33.553135,-112.2691,07/24/2023,
261947,PATRIOT SQUARE  MARKET PLACE,Farmers' Market,1,W WASHINGTON AVE,,PHOENIX,AZ,85004,,MARICOPA,33.44816,-112.07349,04/01/2003,03/06/2007
1318648,Pendergast Food Market At Villa La Paz,Farmers' Market,10550,W Mariposa St,,Phoenix,AZ,85037,5081,MARICOPA,33.506214,-112.286835,05/01/2018,09/20/2019
733904,Phoenix Public Market,Farmers' Market,721,N Central,,PHOENIX,AZ,85004,,MARICOPA,33.456085,-112.073746,01/25/2005,12/26/2019
733904,Phoenix Public Market,Farmers' Market,721,N Central,,PHOENIX,AZ,85004,,MARICOPA,33.456085,-112.073746,01/15/2020,11/29/2024
322275,ROADRUNNER PARK FARMERS MARKET,Farmers' Market,3502,E Cactus Rd,,Phoenix,AZ,85032,7200,MARICOPA,33.598923,-112.00668,04/01/2003,01/11/2004
322275,ROADRUNNER PARK FARMERS MARKET,Farmers' Market,3502,E Cactus Rd,,Phoenix,AZ,85032,7200,MARICOPA,33.598923,-112.00668,02/17/2004,03/22/2009
322275,ROADRUNNER PARK FARMERS MARKET,Farmers' Market,3502,E Cactus Rd,,Phoenix,AZ,85032,7200,MARICOPA,33.598923,-112.00668,11/21/2011,
1447931,Rover Farm Fresh,Farmers' Market,1300,E Watson Dr,,Tempe,AZ,85283,3143,MARICOPA,33.3691,-111.91794,05/06/2021,
306320,SCOTTSDALE DOWNTOWN FARMERS MARKT,Farmers' Market,,6TH AVE AT STETSON DR,,SCOTTSDALE,AZ,85251,,MARICOPA,33.499043,-111.927826,04/01/2003,03/06/2007
1371960,Spaces Of Opportunity Our Harvest Market,Farmers' Market,1200,W Vineyard Rd,,Phoenix,AZ,85041,6702,MARICOPA,33.385242,-112.088005,09/04/2019,
1149220,Tempe Community Market,Farmers' Market,620,N Mill Ave,,Tempe,AZ,85281,3609,MARICOPA,33.437195,-111.94336,05/20/2014,11/17/2014
1187167,"Tigermountain Foundation, Inc",Farmers' Market,1823,E Broadway Rd,,Phoenix,AZ,85040,2409,MARICOPA,33.406784,-112.04206,03/10/2015,09/20/2019
1194982,Uptown Farmers Market,Farmers' Market,5757,N Central Ave,,Phoenix,AZ,85012,1397,MARICOPA,33.52205,-112.073685,05/13/2015,12/26/2019
1194982,Uptown Farmers Market,Farmers' Market,5757,N Central Ave,,Phoenix,AZ,85012,1397,MARICOPA,33.52205,-112.073685,01/31/2020,
266452,WASHINGTON PARK FARMERS MARKET,Farmers' Market,2240,W Citrus Way,,Phoenix,AZ,85015,1915,MARICOPA,33.52966,-112.10693,04/02/2003,10/18/2011
987869,Foothills Farmstand,Farmers' Market,9000,Cherry Tree Blvd,,Lake Havasu City,AZ,86406,4454,MOHAVE,34.504646,-114.26969,03/29/2011,02/09/2014
1288357,Kingman Farmers Market,Farmers' Market,102,E Beale St,,Kingman,AZ,86401,5828,MOHAVE,35.190002,-114.05747,07/07/2017,09/20/2019
1557908,Lake Havasu Farmers Market,Farmers' Market,2144,McCulloch Blvd N,,Lake Havasu City,AZ,86403,6714,MOHAVE,34.474445,-114.32643,09/05/2023,
942925,Tri State Vending Company,Farmers' Market,1967,Highway 95,,Bullhead City,AZ,86442,6743,MOHAVE,35.11855,-114.59737,04/23/2010,01/02/2011
1055353,Wakimoto Farms,Farmers' Market,7480,S Highway 95,,Mohave Valley,AZ,86440,9103,MOHAVE,34.93939,-114.5979,06/14/2012,01/22/2017
737467,Hopi Farmers Market,Farmers' Market,HHCC,Milepost 388,,POLACCA,AZ,86042,,NAVAJO,35.80746,-110.41765,03/29/2005,05/30/2007
1617102,Mother Road Farmers Market,Farmers' Market,523,W Second St,,Winslow,AZ,86047,3319,NAVAJO,35.025185,-110.70309,11/20/2024,
1542767,Taylor Az Market LLC,Farmers' Market,4,South Main,,Snowflake,AZ,85939,,NAVAJO,34.464996,-110.09133,04/25/2023,
1232531,White Mountain Apache Farmers Market,Farmers' Market,200,W Hospital Dr,,Whiteriver,AZ,85941,,NAVAJO,33.821392,-109.98091,02/05/2016,01/25/2017
1371962,5 Points Farmers Market,Farmers' Market,750,S Stone Ave,,Tucson,AZ,85701,2623,PIMA,32.21246,-110.96898,01/23/2020,11/29/2024
565274,ARIVACA COMMUNITY GARDEN,Farmers' Market,17252,W 5th St,,Arivaca,AZ,85601,9997,PIMA,31.574919,-111.33168,09/20/2004,10/31/2005
1221566,Authentically Ajo Farmers Market,Farmers' Market,,Ajo Plaza (Highway 85),,Ajo,AZ,85321,,PIMA,32.374092,-112.8622,11/10/2015,11/23/2020
1379250,"Community Food Bank, Inc",Farmers' Market,100,S Avenida del Convento,,Tucson,AZ,85745,2958,PIMA,32.22029,-110.98551,10/18/2019,
322791,DOWNTOWN FARMERS MARKET,Farmers' Market,101,N Stone Ave,,Tucson,AZ,85701,1501,PIMA,32.22286,-110.97147,04/23/2003,06/04/2007
1465567,Easters Farmers Market,Farmers' Market,5900,South 12th Ave,,Tucson,AZ,85705,,PIMA,32.144974,-110.97773,08/25/2021,
1321782,Green Valley Village Farmers' Market,Farmers' Market,101,S la Canada Dr,,Green Valley,AZ,85614,2628,PIMA,31.867868,-110.993774,07/10/2018,
1242788,Heirloom Farmers Market At Trial Dust Town 2,Farmers' Market,6541,Tanque Verde Rd,,Tucson,AZ,85715,,PIMA,32.246517,-110.8526,05/26/2016,11/23/2020
1165320,Heirloom Farmers Markets,Farmers' Market,4502,N 1st Ave,,Tucson,AZ,85718,5607,PIMA,32.29007,-110.96106,09/22/2014,12/20/2018
1351548,Heirloom Farmers Markets - Rillito Park FM,Farmers' Market,4502,N 1st Ave,,Tucson,AZ,85718,5607,PIMA,32.290337,-110.95545,02/12/2019,
1321768,Oro Valley Farmers Markets,Farmers' Market,1091,N Oracle Road,,Oro Valley,AZ,85737,,PIMA,32.401962,-110.95327,07/10/2018,
1221590,Plaza Palomino Farmers Market,Farmers' Market,2960,N Swan Rd.,,Tucson,AZ,85712,,PIMA,32.260654,-110.89246,10/27/2015,09/20/2019
1347855,Rincon Valley Farmers And Artisans Market,Farmers' Market,12500,E Old Spanish Trl,,Tucson,AZ,85747,9649,PIMA,32.128414,-110.72338,02/12/2019,
1221555,St. Philllips Farmers Market,Farmers' Market,4280,N Campbell Ave.,,Tucson,AZ,85718,,PIMA,32.28579,-110.94382,10/27/2015,09/20/2019
1221555,St. Philllips Farmers Market,Farmers' Market,4280,N Campbell Ave.,,Tucson,AZ,85718,,PIMA,32.28579,-110.94382,10/28/2019,11/23/2020
1413756,Tucson Village Farm,Farmers' Market,4210,N Campbell Ave,,Tucson,AZ,85719,1109,PIMA,32.28334,-110.94377,08/17/2020,
1432339,Udall Park Farmers Market,Farmers' Market,7202,E Tanque Verde Rd,,Tucson,AZ,85715,3432,PIMA,32.25062,-110.83806,01/05/2021,
879214,Global Community Communications Alliance,Farmers' Market,2074,Pendleton Dr,,Tumacacori,AZ,85640,,SANTA CRUZ,31.569708,-111.051926,03/20/2009,03/18/2013
879214,Global Community Communications Alliance,Farmers' Market,2074,Pendleton Dr,,Tumacacori,AZ,85640,,SANTA CRUZ,31.569708,-111.051926,08/02/2013,03/16/2018
1097299,Nogales Mercado,Farmers' Market,163,Morley Ave.,,Nogales,AZ,85621,,SANTA CRUZ,31.349985,-110.92411,04/29/2013,11/29/2024
1360243,Lakota Ranch,Farmers' Market,96,Park Ave,,Ash Fork,AZ,86320,,YAVAPAI,35.222736,-112.47953,05/13/2019,11/24/2023
659410,Prescott Farmers Market Inc,Farmers' Market,900,Iron Springs Rd,,Prescott,AZ,86305,3296,YAVAPAI,34.557327,-112.4832,05/23/2002,
1257879,"Prescott Farmers Market, Inc. 3",Farmers' Market,344,N Highway 89,,Chino Valley,AZ,86323,5995,YAVAPAI,34.75028,-112.45434,10/03/2016,
1264004,"Prescott Farmers Market, Inc. 4",Farmers' Market,7202,Pav Way,,Prescott Valley,AZ,86314,2281,YAVAPAI,34.584778,-112.33935,11/16/2016,07/27/2021
1264183,"Prescott Farmers Market, Inc. 2",Farmers' Market,930,Division St,,Prescott,AZ,86301,1604,YAVAPAI,34.55753,-112.47917,12/21/2016,09/20/2019
1343165,Prescott Valley Farmers Market Llc,Farmers' Market,2985,N Centre Ct,Ste B,Prescott Valley,AZ,86314,1252,YAVAPAI,34.58612,-112.34041,02/04/2019,09/20/2019
1376462,Prescott Valley Farmers Market Llc 1,Farmers' Market,3001,Main Street,,Prescott Valley,AZ,86314,,YAVAPAI,34.586643,-112.33734,09/27/2019,11/24/2023
948138,SEDONA COMMUNITY FARMERS MARKET,Farmers' Market,235,Air Terminal Dr,,Sedona,AZ,86336,5837,YAVAPAI,34.85074,-111.79031,04/26/2010,08/06/2015
948138,SEDONA COMMUNITY FARMERS MARKET,Farmers' Market,235,Air Terminal Dr,,Sedona,AZ,86336,5837,YAVAPAI,34.85074,-111.79031,08/17/2015,09/24/2015
1015242,The Produce Market,Farmers' Market,812,S Avenue A,,Yuma,AZ,85364,3729,YUMA,32.71279,-114.63327,08/17/2011,08/08/2016
1186548,Yuma Community Farmers Market Main,Farmers' Market,200,Old Main Street,,Yuma,AZ,85364,,YUMA,32.723965,-114.61801,03/23/2015,09/20/2019
1186549,Yuma Community Farmers Market Palms,Farmers' Market,1305,S YUMA PALMS PKWY,,YUMA,AZ,85365,,YUMA,32.703453,-114.60472,03/23/2015,09/20/2019
1065465,Alameda Farmers' Market,Farmers' Market,706,Haight Ave,,Alameda,CA,94501,3312,ALAMEDA,37.774174,-122.27645,07/23/2012,
1247850,Bay Street Farmers' Market,Farmers' Market,5616,Bay St,,Emeryville,CA,94608,2408,ALAMEDA,37.833775,-122.29214,06/18/2016,02/21/2018
1327050,Bayfair Farmers Market,Farmers' Market,15555,E 14th St,,San Leandro,CA,94578,1900,ALAMEDA,37.700592,-122.125725,06/27/2018,09/20/2019
1327050,Bayfair Farmers Market,Farmers' Market,15555,E 14th St,,San Leandro,CA,94578,1900,ALAMEDA,37.700592,-122.125725,10/03/2019,
1185581,Castro Valley Farmers' Market,Farmers' Market,,Redwood Road,,Castro Valley,CA,94546,,ALAMEDA,37.747158,-122.09036,02/28/2015,
1326509,Childrens Hospital Oakland Farmers Market,Farmers' Market,747,52nd St,,Oakland,CA,94609,1859,ALAMEDA,37.83735,-122.26715,06/28/2018,11/25/2022
1245027,Cuesa Jack London Square Farmers Market,Farmers' Market,472,Water St,,Oakland,CA,94607,3743,ALAMEDA,37.79498,-122.27769,06/13/2016,08/26/2020
831658,Divine Connections Fellowship Farmers Market,Farmers' Market,1034,66th Ave,,Oakland,CA,94621,3536,ALAMEDA,37.759716,-122.19694,09/25/2007,10/15/2008
1065706,Dublin Farmers' Market,Farmers' Market,4201,Central Pkwy,,Dublin,CA,94568,4845,ALAMEDA,37.710163,-121.87534,07/24/2012,
751398,EAST OAKLAND FARMERS MARKET,Farmers' Market,7425,International Blvd,,Oakland,CA,94621,2805,ALAMEDA,37.758686,-122.18607,06/24/2005,07/28/2011
517226,Ecology Center Farmers Market Tuesday S Berkley,Farmers' Market,,63rd St & Adeline St,,BERKELEY,CA,94704,,ALAMEDA,37.84773,-122.27194,07/22/1981,
1076349,Ecology Center Farmers' Market - Saturday Downtown,Farmers' Market,,Center St & MLK Wy,,Berkeley,CA,94704,,ALAMEDA,37.869686,-122.272804,11/05/2012,03/16/2018
1076349,Ecology Center Farmers' Market - Saturday Downtown,Farmers' Market,,Center St & MLK Wy,,Berkeley,CA,94704,,ALAMEDA,37.869686,-122.272804,03/19/2018,
1076355,Ecology Center Farmers' Market - Thursday N. Berk,Farmers' Market,,Shattuck Ave. & Rose St.,,Berkeley,CA,94703,,ALAMEDA,37.882027,-122.26954,11/05/2012,03/16/2018
1076355,Ecology Center Farmers' Market - Thursday N. Berk,Farmers' Market,,Shattuck Ave. & Rose St.,,Berkeley,CA,94703,,ALAMEDA,37.882027,-122.26954,03/19/2018,
1076360,Ecology Center Farmers' Markets - Wednesday Albany,Farmers' Market,,Salona Ave between San Pablo & Adams St.,,Berkeley,CA,94702,,ALAMEDA,37.87068,-122.287964,11/05/2012,02/07/2018
1605157,Emery Farmers Market,Farmers' Market,4368,Hubbard St,,Emeryville,CA,94608,3550,ALAMEDA,37.83232,-122.28902,10/16/2024,
1225717,Feel The Beet Farmers Market,Farmers' Market,970,Grace Ave,,Emeryville,CA,94608,2784,ALAMEDA,37.8426,-122.27799,02/16/2016,09/20/2019
1183796,Freedom Farmers Market,Farmers' Market,4521,Telegraph Ave,,Oakland,CA,94609,2019,ALAMEDA,37.833546,-122.26348,02/20/2015,09/20/2019
1183796,Freedom Farmers Market,Farmers' Market,4521,Telegraph Ave,,Oakland,CA,94609,2019,ALAMEDA,37.833546,-122.26348,07/08/2024,
745842,FRUITVALE FARMERS MARKET,Farmers' Market,3340,E 12th St Ste 7,,Oakland,CA,94601,3436,ALAMEDA,37.776257,-122.224625,04/25/2005,04/09/2008
1077556,Grandlake Farmers Market/Ag Institute of Marin,Farmers' Market,,Grand Avenue and Lake Park Avenue,,Oakland,CA,94610,,ALAMEDA,37.81137,-122.24799,10/29/2012,
1076903,Hayward Farmers Market/Ag Institute of Marin,Farmers' Market,777,B St,,Hayward,CA,94541,5007,ALAMEDA,37.67093,-122.08578,10/29/2012,
1065716,Irvington Farmers' Market,Farmers' Market,4039,Bay St,,Fremont,CA,94538,4816,ALAMEDA,37.532963,-121.96008,08/01/2012,
1565651,Jack London Square Farmers Market,Farmers' Market,435,Water St,,Oakland,CA,94607,3740,ALAMEDA,37.79439,-122.27655,10/18/2023,
1065717,Jack London Square Farmers' Market,Farmers' Market,48,Webster St,,Oakland,CA,94607,3721,ALAMEDA,37.794525,-122.274216,08/01/2012,01/09/2017
1412697,Jack London Square Farmers' Market,Farmers' Market,472,Water St,,Oakland,CA,94607,3743,ALAMEDA,37.794983,-122.27768,08/27/2020,
1546923,Kaiser Dublin Farmers' Market,Farmers' Market,3100,Dublin Blvd,,Dublin,CA,94568,7213,ALAMEDA,37.70337,-121.85862,06/07/2023,
1313417,Kaiser Fremont,Farmers' Market,39400,Paseo Padre Pkwy,,Fremont,CA,94538,2310,ALAMEDA,37.55194,-121.9778,02/14/2018,03/07/2023
1313435,Kaiser Oakland,Farmers' Market,270,W Macarthur Blvd,,Oakland,CA,94611,5642,ALAMEDA,37.82414,-122.25764,02/15/2018,03/07/2023
1313445,Kaiser San Leandro,Farmers' Market,2500,Merced St,,San Leandro,CA,94577,4201,ALAMEDA,37.705322,-122.16864,02/14/2018,02/26/2023
1313447,Kaiser Union City,Farmers' Market,3553,Whipple Rd,,Union City,CA,94587,1507,ALAMEDA,37.605747,-122.08354,02/14/2018,05/08/2023
1306036,Kensington Community Market,Farmers' Market,1560,Oak View Ave,,Albany,CA,94706,1459,ALAMEDA,37.89924,-122.2874,12/31/2017,
1433144,Livermore Downtown Farmers Market,Farmers' Market,2144,2nd St,,Livermore,CA,94550,4525,ALAMEDA,37.68075,-121.769165,01/12/2021,
1065721,Livermore Farmers' Market,Farmers' Market,2152,2nd St,,Livermore,CA,94550,4525,ALAMEDA,37.68073,-121.76912,08/01/2012,05/13/2020
316835,MANDELA FARMER'S MARKET,Farmers' Market,1357,5th St,,Oakland,CA,94607,1804,ALAMEDA,37.803513,-122.29296,11/03/2003,06/03/2007
1286925,Millsmont Farmers Market,Farmers' Market,7700,Mountain Blvd,,Oakland,CA,94605,3121,ALAMEDA,37.773563,-122.157646,05/22/2017,09/20/2019
1571309,Montclair Farmers' Market,Farmers' Market,6131,La Salle Ave,,Oakland,CA,94611,2801,ALAMEDA,37.826424,-122.21027,01/23/2024,
1077096,Newark Farmers Market/Ag Institute of Marin,Farmers' Market,2086,Newpark Mall,,Newark,CA,94560,5249,ALAMEDA,37.52462,-121.99955,10/30/2012,
